Ad set name,Age,Gender,Day,Campaign name,Result Type,Results,Impressions,Cost per result,Amount spent (MYR),Adds to cart,Website adds to cart,Adds to cart conversion value,Website adds to cart conversion value,Purchase ROAS (return on ad spend),Website purchase ROAS (return on advertising spend),Purchases,Website purchases,Sales,Website purchases conversion value,Reach,Reporting starts,Reporting ends
,,,,,Website purchases,167,693462,53.35473054,8910.24,494,494,75556,75556,4.788429941,4.78842994,167,167,42666.06,42666.06,164428,1/1/2021,14/2/2021
KB Lookalike Audience  8%,25-34,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,593,,6.97,1,1,194.25,194.25,,,,,,,566,13/1/2021,13/1/2021
KB Lookalike Audience  8%,45-54,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,288,,4.62,,,,,,,,,,,281,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,44,,0.45,,,,,,,,,,,44,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,68,,1.04,,,,,,,,,,,67,13/1/2021,13/1/2021
KB Lookalike Audience  8%,25-34,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,15,,0.2,,,,,,,,,,,14,13/1/2021,13/1/2021
KB Lookalike Audience  8%,35-44,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,33,,1.16,2,2,238.5,238.5,,,,,,,32,13/1/2021,13/1/2021
KB Lookalike Audience  8%,65+,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,24,,0.18,,,,,,,,,,,24,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.01,,,,,,,,,,,2,13/1/2021,13/1/2021
KB Lookalike Audience  8%,65+,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3,,0.03,,,,,,,,,,,3,13/1/2021,13/1/2021
KB Lookalike Audience  8%,45-54,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,16,,0.23,,,,,,,,,,,15,13/1/2021,13/1/2021
